,local_id,tweet,primary_emotion,anger,disgust,fear,sadness,happiness,surprise
106,1453354362655461385,من بین دو حکومت دیکتاتوری گیر کردم باباییان از اواسط اردیبهشت تا اواسط شهریور که در هر شرایطی اعتقاد داره کولر لازم نیست و مریض میشی و از اواخر مهر تا اواخر بهمن هم درگیر حکومت مامانیان هستم که اساسا موجودی به اسم بخاری را به رسمیت نمی‌شناسه,sadness,1,1,1,1,0,1
107,1647667099806978049,از یه جایی به بعد تو زندگیم تصمیم گرفتم با گفتن یه حرف درست دیگران رو دلخور کنم تا از نگفتنش خودمو فعلا که تصمیم خوبی بوده,sadness,0,0,0,1,0,0
108,1494907146538045442,وقتی آغوشت از من آغاز میشود هر روز صبح را و زندگی را و عشق را همه یکجا دارم صبحت بخیر جانا,happiness,0,0,0,0,1,0
109,1658334149801914371,پند امروز صرفا آدمایی که خیلی میگن و میخندن واقعا خوشحال نیستن گاهی اوقات اونا غم هاشون رو تو تنهایی با خودشون قسمت میکنن صبحتون بخیررر,sadness,0,0,0,1,0,0
110,1637962261074677760,کاش همون سالی باشه که توش می شنویم الا یا اهل العالم انا مهدی,happiness,0,0,0,0,1,0
111,1550701561894027264,بعضی از گناهان به وسیله نماز و صدقه هم آمرزیده نمی شوند سوال شد یا رسول الله پس چه چیز موجب آمرزش آن است فرمود جدیت و تلاش در طلب معیشت,sadness,0,0,0,1,0,0
112,1551293636490543105,خیرخواهی این نیست که تو خیر را با اندازه و معیار خودت تعریف کنی و آنگاه خیر مرا بر آن معیار بخواهی بلکه خیرخواهی این است که تو مرا به اینکه من خیر را خودم تعریف کنم و معیار خیر را خودم بگذارم تلنگر بزنی پس خیرخواهی خیرخواهان گاهی از دشمنی نیز بدتر است ما اینان را نمیخواهیم,anger,1,1,0,1,0,0
113,1480998526846963722,کاش دنیا طوری بود که هیچکس به کسی نیاز نداشت اونوقت آدمها مطمئن میشدن کسی که سراغشون رو میگیره دوسشون داره نه کارشون,sadness,1,1,0,1,0,0
114,1540554038231564289,خبر وقوع زلزله در افغانستان عزیز و جان باختن همسایگان نجیب ایران غم‌انگیز بود بسیار متاسفم که اشغالگری آمریکا مانع از توسعه این کشور شده و این مساله اکنون روند امدادرسانی را دشوار کرده است ملت و دولت ایران در این ابتلائ عظیم حق همسایگی را به جای خواهد آورد,sadness,1,0,1,1,0,0
115,1634446951700746240,دورویی به سبک کیهان عکس طنز تاریخ؛ کیهان بعد از حمله به سفارت عربستان کیهان بعد از توافق با عربستان,disgust,1,1,1,1,0,1
116,1465021170177261575,آغوشت جای دوری از رنجه آغوشم خاکه آغوشت گنجه کنار تو هوا خوبه کنار تو توو هر راهی کنار تو شبم روزه از بس ماهی,sadness,0,0,0,1,1,0
117,1652659892203712512,تو باشگاه قرار شد دو به دو در حالیکه درجا می‌زنیم دست همو بکشیم ولی از خط مورد نظر عبور نکنیم تمرین نمی‌دونم برای کجامون خوب بود ولی بنظر مفرح میومدتااینکه همه دو به دوشدن من موندمو یه خانمی که چهل کیلو ازمن سنگینتر بود از دوربهم لبخند زدیم اون تو لبخندش این بود که می‌خورمت جوجو,happiness,0,0,0,0,1,0
118,1633753789227233281, خب آره وقتی تنها راه است شرط بما قد میدهد یا نمیدهد بی معناست من هم میدانم وقتی به آن نقطه بی بازگشت برسیم دیگر کار از کار نجات رژیم گذشته است اما من درست منتظر همان روز هستم فروپاشی سعی کرده ام تسریع کنیم این مسیر را و الان دیگر خسته و پیرم و توصیه میکنم که ادامه بدید,sadness,1,0,1,1,0,0
119,1660191121392259075,گزارش کار معاونت جوانان در ماموریت جوانی جمعیت در سال حائز رتبه برتر شد با ارزیابی ستاد ملی جمعیت معاونت جوانان در بین هجده دستگاه در استان کشور حائز رتبه برتر شد وظیفه اصلی ما حمایت از فعالان مردمی های جوانان و مراکز تسهیلگری آموزشهای عمومی فعالیت فرهنگی است,happiness,0,0,0,0,1,0
120,1657888775601639424,اردوغان اگر مردم تصمیم بگیرند این انتخابات را در دوم تکمیل کنند ما برای آن آماده ایم و نسبت به پیروزی مان آگاهیم انتخاب,happiness,0,0,0,0,1,0
121,1660592611550273537,برنامه امشب جهان آرا را ببینید و به ارتش جمهوری اسلامی ایران افتخار کنید ساعت شبکه افق,happiness,0,0,0,0,1,0
122,1470382358016712709,وقتی میام سر کار از صبح لحظه شماری می کنم برای فرار از این سوراخ بدون,sadness,0,1,1,1,0,1
123,1644810274342592513,کیومرث پوراحمد خودش می‌داند و خدا حال بگذار به جای خودکشی بگویند مرگ خود خواسته اما بزرگترین اشتباه زندگی پوراحمد نشان داد که میتوانی آدم بدی نباشی ولی راه‌رفتن با جماعت سلبریتی و دنیا پرست عاقبتی جز پوچ‌گرایی و بن‌بست و در نهایت خودکشی برایت نداشته باشد,sadness,1,1,1,1,0,0
124,1659616101720784896,تشکر از قوه قضائیه بابت قاطعیت در مجازات تروریستها و قاتلان نیروهای امنیتی متشکریم بابت مجازات اشرار مسلح و حالا با عاقبت اشرار مسلح از شما حمایت میکنیم,anger,1,1,1,1,0,0
125,1655213624867127297,برای هر دقیقه تماس تصویری با موبایل تومان تعرفه گذاشتن کاسبان فیلترینگ کلا تجارت در ایران بر پایه رانت و انحصار و بگیر و ببند بنا شده اگه واتس‌آپ فیلتر نباشه کسی با موبایل تماس تصویری میگیره مگه مغز خر خورده بابت هر دقیقه‌اش پول بده,sadness,1,1,1,1,0,1
126,1648691864000757761,مشترک گرامی بسته سی روزه شما رو به اتمام است پس از پایان عبادات شما با نرخ عادی محاسبه می‌شود دیگر قرائت یک آیه معادل ختم قرآن نخواهد بود دیگر نفس‌های شما تسبیح و خواب شما عبادت شمرده نمی‌شود تمدید این بسته تا سال دیگر امکان پذیر نیست همراه اول و آخر خدا,happiness,0,0,0,0,1,0
127,1644811480204812290,این دفعه نام خیابان را بن باز بذارید بالاخره هر کسی کو دور ماند از اصل خویش سیاستمداران به ملت ها یشان دروغ می گویند و سربازان به واسطه آن دروغ ها واقعا کشته می شوند,sadness,1,1,1,1,0,0
128,1410528788304351233,ابوسعیددر راه بودگفت هر جا که نظر می‌کنم برزمین همه گوهرریخته و بردر ودیوار همه زر آویخته کسی نمی‌بیندوکسی نمی‌چیند گفتند کو کجاست گفت همه‌جاست هر جا که می‌توان خدمتی کرد آنجاکه می‌توان براحتی دلی به‌دست آورد آن‌جا که غمگینی ومسکینی هست آن‌جاکه یاری طالب محبت ورفیقی محتاج مروت,happiness,0,0,0,0,1,0
129,1660284432618606594,بمیرم برای خانواده‌هایی که منتظر بودن سربازی بچه‌شون تموم بشه و حالا باید براش مراسم تشییع بگیرن,sadness,0,0,0,1,0,0
130,1659589711927672833,داغت امروز ساله شد,sadness,1,0,0,1,0,0
131,1570781597401751555,این‌جا و اکنون فوری‌ترین اولویت اخلاقی و سیاسی و مدنی و دینی ما چیست نفی و رفع قساوت قساوت درجه‌ای نامتعارف از اعمال و نمایش خشونت فیزیکی است که با خونسردی و بی عذاب وجدان بر فرودست‌پنداشته‌شدگان وارد می‌کنند تا قوای جسمی و روانی و ذهنی ایشان را در هم شکنند,sadness,1,1,1,1,0,0
132,1630600459311357952,دولت به جای توزیع عادلانه ثروت مشغول توزیع فقر است اما در پخش کردن عادلانه آن نیز ناتوان شده است,sadness,1,1,0,1,0,0
133,1659980288997441536,سنت فروکاهنده ای است که وقتی از جایگاه رهبری مدل روند قاعده رویکرد روش یا راهبرد ارائه می شود ما برای آن مصداق انسانی پیدا و برجسته کنیم و اهمیت آن را کف خیابان سیاست زدگی ذبح کرده و بعد هم رها کنیم مصلحت یعنی انعطاف عزت یعنی نفی دیپلماسی التماسی حالا ما حمله به این و اون,anger,1,1,0,1,0,0
